character_id,character_name,movie_id,movie_title,gender,credit_position,gender_encoded,character_name_encoded,movie_title_encoded
u4062,THE STRANGER,m269,the big lebowski,m,5.539622063200436e-17,3,4838,468
u4063,TREEHORN,m269,the big lebowski,m,5.539622063200436e-17,3,4939,468
u4064,VOICE,m269,the big lebowski,m,5.539622063200436e-17,3,5111,468
u4065,WALTER,m269,the big lebowski,m,-0.2797015245177946,3,5144,468
u4066,WOO,m269,the big lebowski,m,5.539622063200436e-17,3,5247,468
u4067,YOUNG MAN,m269,the big lebowski,m,5.539622063200436e-17,3,5294,468
u4068,YOUNGER COP,m269,the big lebowski,m,5.539622063200436e-17,3,5308,468
u4069,BUCKY,m270,the black dahlia,m,5.539622063200436e-17,3,606,470
u4070,LEE,m270,the black dahlia,m,5.539622063200436e-17,3,2720,470
u4071,BLADE,m271,blade ii,m,-0.2952941744300464,3,460,72
u4072,CHUPA,m271,blade ii,m,5.539622063200436e-17,3,845,72
u4073,DAMASKINOS,m271,blade ii,m,5.539622063200436e-17,3,1092,72
u4074,NOMAK,m271,blade ii,m,5.539622063200436e-17,3,3637,72
u4075,NURSE,m271,blade ii,m,5.539622063200436e-17,3,3663,72
u4076,NYSSA,m271,blade ii,f,-0.24851622469329104,2,3671,72
u4077,REINHARDT,m271,blade ii,m,5.539622063200436e-17,3,4095,72
u4078,SCUD,m271,blade ii,m,5.539622063200436e-17,3,4364,72
u4079,STEVENS,m271,blade ii,m,5.539622063200436e-17,3,4653,72
u4080,WHISTLER,m271,blade ii,m,-0.2797015245177946,3,5191,72
u4081,BLADE,m272,blade,m,-0.2952941744300464,3,460,71
u4082,CURTIS,m272,blade,m,5.539622063200436e-17,3,1053,71
u4083,DRAGONETTI,m272,blade,m,5.539622063200436e-17,3,1422,71
u4084,FROST,m272,blade,m,5.539622063200436e-17,3,1757,71
u4085,KAM,m272,blade,m,5.539622063200436e-17,3,2480,71
u4086,KAREN,m272,blade,f,-0.24851622469329104,2,2490,71
u4087,MIRACIA,m272,blade,m,5.539622063200436e-17,3,3231,71
u4088,VANESSA,m272,blade,m,5.539622063200436e-17,3,5039,71
u4089,WHISTLER,m272,blade,m,-0.26410887460554283,3,5191,71
u4090,ANNA,m273,book of shadows: blair witch 2,F,5.539622063200436e-17,0,177,81
u4091,COTTER,m273,book of shadows: blair witch 2,M,5.539622063200436e-17,1,1004,81
u4092,DOMINI,m273,book of shadows: blair witch 2,m,5.539622063200436e-17,3,1301,81
u4093,HEATHER,m273,book of shadows: blair witch 2,F,5.539622063200436e-17,0,2085,81
u4094,INTERN,m273,book of shadows: blair witch 2,m,5.539622063200436e-17,3,2240,81
u4095,MAN'S VOICE,m273,book of shadows: blair witch 2,m,5.539622063200436e-17,3,2993,81
u4096,NICK,m273,book of shadows: blair witch 2,M,5.539622063200436e-17,1,3605,81
u4097,SID,m273,book of shadows: blair witch 2,m,5.539622063200436e-17,3,4482,81
u4098,WOMAN'S VOICE,m273,book of shadows: blair witch 2,m,5.539622063200436e-17,3,5245,81
u4099,ABBY,m274,blood simple.,f,-0.2797015245177946,2,33,75
u4100,DEBRA,m274,blood simple.,m,5.539622063200436e-17,3,1156,75
u4101,KYLE,m274,blood simple.,m,5.539622063200436e-17,3,2640,75
u4102,MAN,m274,blood simple.,m,5.539622063200436e-17,3,2981,75
u4103,MARTY,m274,blood simple.,m,-0.26410887460554283,3,3067,75
u4104,MEURICE,m274,blood simple.,m,-0.23292357478103926,3,3182,75
u4105,RAY,m274,blood simple.,m,-0.2952941744300464,3,4060,75
u4106,RHODES,m274,blood simple.,m,5.539622063200436e-17,3,4125,75
u4107,VISSER,m274,blood simple.,m,-0.24851622469329104,3,5100,75
u4108,WOMAN,m274,blood simple.,m,5.539622063200436e-17,3,5241,75
u4109,AUNT BARBARA,m275,bloodmoon,m,5.539622063200436e-17,3,255,76
u4110,BEN,m275,bloodmoon,m,5.539622063200436e-17,3,376,76
u4111,DETECTIVE WILLIAMS,m275,bloodmoon,m,5.539622063200436e-17,3,1224,76
u4112,DOROTHY,m275,bloodmoon,F,5.539622063200436e-17,0,1333,76
u4113,F.B.I. MAN,m275,bloodmoon,m,5.539622063200436e-17,3,1599,76
u4114,FRANK,m275,bloodmoon,m,5.539622063200436e-17,3,1728,76
u4115,JEFFREY,m275,bloodmoon,M,5.539622063200436e-17,1,2333,76
u4116,MIKE,m275,bloodmoon,m,5.539622063200436e-17,3,3207,76
u4117,MR. BEAUMONT,m275,bloodmoon,m,5.539622063200436e-17,3,3338,76
u4118,MRS. BEAUMONT,m275,bloodmoon,m,5.539622063200436e-17,3,3420,76
u4119,MRS. WILLIAMS,m275,bloodmoon,m,5.539622063200436e-17,3,3507,76
u4120,RAYMOND,m275,bloodmoon,m,5.539622063200436e-17,3,4064,76
u4121,SANDY,m275,bloodmoon,m,5.539622063200436e-17,3,4302,76
u4122,YELLOW MAN,m275,bloodmoon,m,5.539622063200436e-17,3,5278,76
u4123,ALESSANDRO,m276,blow,m,5.539622063200436e-17,3,92,77
u4124,AUGUSTO,m276,blow,m,5.539622063200436e-17,3,252,77
u4125,BARBARA,m276,blow,f,-0.26410887460554283,2,302,77
u4126,CALIBANOS,m276,blow,m,5.539622063200436e-17,3,666,77
u4127,CESAR,m276,blow,m,5.539622063200436e-17,3,767,77
u4128,DEREK,m276,blow,m,-0.23292357478103926,3,1199,77
u4129,DETECTIVE #1,m276,blow,m,5.539622063200436e-17,3,1210,77
u4130,DIEGO,m276,blow,m,-0.21733092486878747,3,1240,77
u4131,DR. BAY,m276,blow,m,5.539622063200436e-17,3,1351,77
u4132,ERMINE,m276,blow,m,5.539622063200436e-17,3,1566,77
u4133,ESCOBAR,m276,blow,m,-0.20173827495653568,3,1572,77
u4134,FRED,m276,blow,m,-0.15496032521978031,3,1742,77
u4135,GARCIA,m276,blow,m,5.539622063200436e-17,3,1795,77
u4136,GEORGE,m276,blow,m,-0.2952941744300464,3,1848,77
u4137,GUS,m276,blow,m,5.539622063200436e-17,3,2007,77
u4138,KEVIN,m276,blow,m,5.539622063200436e-17,3,2544,77
u4139,KRISTINA,m276,blow,f,0.032151473727241135,2,2626,77
u4140,LEON,m276,blow,m,5.539622063200436e-17,3,2734,77
u4141,MIRTHA,m276,blow,f,-0.2797015245177946,2,3235,77
u4142,PROSECUTOR,m276,blow,m,5.539622063200436e-17,3,3976,77
u4143,SANTIAGO,m276,blow,m,5.539622063200436e-17,3,4306,77
u4144,TUNA,m276,blow,m,5.539622063200436e-17,3,4972,77
u4145,2ND JOURNALIST,m277,la battaglia di algeri,m,5.539622063200436e-17,3,20,261
u4146,3RD JOURNALIST,m277,la battaglia di algeri,m,5.539622063200436e-17,3,25,261
u4147,ALGERIAN,m277,la battaglia di algeri,m,5.539622063200436e-17,3,103,261
u4148,ALI,m277,la battaglia di algeri,m,-0.2952941744300464,3,104,261
u4149,ARNAUD,m277,la battaglia di algeri,m,5.539622063200436e-17,3,220,261
u4150,ASSISTANT COMMISSIONER,m277,la battaglia di algeri,m,5.539622063200436e-17,3,234,261
u4151,BEN M'HIDI,m277,la battaglia di algeri,m,5.539622063200436e-17,3,378,261
u4152,EMPLOYEE,m277,la battaglia di algeri,m,5.539622063200436e-17,3,1547,261
u4153,GENERAL,m277,la battaglia di algeri,m,5.539622063200436e-17,3,1822,261
u4154,HACENE,m277,la battaglia di algeri,m,5.539622063200436e-17,3,2015,261
u4155,KADER,m277,la battaglia di algeri,m,5.539622063200436e-17,3,2475,261
u4156,MATHIEU,m277,la battaglia di algeri,m,5.539622063200436e-17,3,3091,261
u4157,MOURAD,m277,la battaglia di algeri,m,5.539622063200436e-17,3,3323,261
u4158,PETIT OMAR,m277,la battaglia di algeri,m,5.539622063200436e-17,3,3845,261
u4159,SERGEANT,m277,la battaglia di algeri,m,5.539622063200436e-17,3,4414,261
u4160,SOLDIER,m277,la battaglia di algeri,m,5.539622063200436e-17,3,4562,261
u4161,BIGGS,m278,body of evidence,m,-0.014626476009514227,3,432,79
u4162,CARDENAS,m278,body of evidence,m,5.539622063200436e-17,3,702,79
u4163,DR. PALEY,m278,body of evidence,m,5.539622063200436e-17,3,1400,79
u4164,DR. TRAMMEL,m278,body of evidence,m,5.539622063200436e-17,3,1414,79
u4165,DR. WONG,m278,body of evidence,m,5.539622063200436e-17,3,1418,79
u4166,DULANEY,m278,body of evidence,m,-0.12377502539527675,3,1442,79
u4167,ESTER,m278,body of evidence,m,5.539622063200436e-17,3,1579,79
u4168,JOANNE,m278,body of evidence,f,-0.13936767530752853,2,2383,79
u4169,JUDGE BURNHAM,m278,body of evidence,m,5.539622063200436e-17,3,2444,79
u4170,KOEHLER,m278,body of evidence,m,5.539622063200436e-17,3,2600,79
u4171,MCCURDY,m278,body of evidence,m,-0.24851622469329104,3,3132,79
u4172,MICHAEL,m278,body of evidence,m,5.539622063200436e-17,3,3185,79
u4173,MISS SELLERS,m278,body of evidence,m,5.539622063200436e-17,3,3253,79
u4174,REBECCA,m278,body of evidence,f,-0.2952941744300464,2,4071,79
u4175,REESE,m278,body of evidence,m,5.539622063200436e-17,3,4083,79
u4176,ROSTON,m278,body of evidence,m,0.0945220733762483,3,4223,79
u4177,SATTLER,m278,body of evidence,m,5.539622063200436e-17,3,4320,79
u4178,SHARON,m278,body of evidence,f,-0.07699707565852139,2,4435,79
u4179,TROXELL,m278,body of evidence,m,5.539622063200436e-17,3,4959,79
u4180,BETTY,m279,the bridges of madison county,f,-0.1861456250442839,2,406,475
u4181,CAROLYN,m279,the bridges of madison county,f,-0.26410887460554283,2,723,475
u4182,ELEANOR,m279,the bridges of madison county,m,5.539622063200436e-17,3,1505,475
u4183,FRANCESCA,m279,the bridges of madison county,f,-0.2797015245177946,2,1723,475
u4184,GLADYS,m279,the bridges of madison county,m,5.539622063200436e-17,3,1900,475
u4185,HENRY,m279,the bridges of madison county,m,5.539622063200436e-17,3,2110,475
u4186,LAWYER,m279,the bridges of madison county,m,5.539622063200436e-17,3,2709,475
u4187,MADGE,m279,the bridges of madison county,m,5.539622063200436e-17,3,2937,475
u4188,MICHAEL,m279,the bridges of madison county,m,-0.24851622469329104,3,3185,475
u4189,MOTHER,m279,the bridges of madison county,m,5.539622063200436e-17,3,3315,475
u4190,REPORTER,m279,the bridges of madison county,m,5.539622063200436e-17,3,4108,475
u4191,RICHARD,m279,the bridges of madison county,m,5.539622063200436e-17,3,4132,475
u4192,ROBERT,m279,the bridges of madison county,m,-0.2952941744300464,3,4161,475
u4193,BILL,m280,bones,m,5.539622063200436e-17,3,435,80
u4194,BONES,m280,bones,m,-0.2952941744300464,3,506,80
u4195,CINNABAR,m280,bones,m,5.539622063200436e-17,3,853,80
u4196,JASON,m280,bones,m,5.539622063200436e-17,3,2313,80
u4197,JEREMIAH,m280,bones,m,-0.24851622469329104,3,2346,80
u4198,LUPOVICH,m280,bones,m,5.539622063200436e-17,3,2893,80
u4199,MACK,m280,bones,m,5.539622063200436e-17,3,2923,80
u4200,MAURICE,m280,bones,m,5.539622063200436e-17,3,3104,80
u4201,PATRICK,m280,bones,m,-0.20173827495653568,3,3794,80
u4202,PEARL,m280,bones,f,-0.2797015245177946,2,3810,80
u4203,SAL,m280,bones,m,5.539622063200436e-17,3,4269,80
u4204,SHOTGUN,m280,bones,m,5.539622063200436e-17,3,4473,80
u4205,STANK,m280,bones,m,5.539622063200436e-17,3,4628,80
u4206,TIA,m280,bones,m,5.539622063200436e-17,3,4871,80
u4207,WEAZE,m280,bones,m,5.539622063200436e-17,3,5163,80
u4208,CAESAR,m281,bound,m,-0.26410887460554283,3,660,83
u4209,COP #1,m281,bound,m,5.539622063200436e-17,3,980,83
u4210,CORKY,m281,bound,f,-0.2797015245177946,2,989,83
u4211,GINO,m281,bound,m,5.539622063200436e-17,3,1884,83
u4212,JOHNNIE,m281,bound,m,-0.23292357478103926,3,2405,83
u4213,MICKEY,m281,bound,m,5.539622063200436e-17,3,3193,83
u4214,VIOLET,m281,bound,f,-0.2952941744300464,2,5093,83
u4215,ABBOTT,m282,the bourne identity,m,-0.23292357478103926,3,32,473
u4216,BOURNE,m282,the bourne identity,m,-0.2952941744300464,3,529,473
u4217,CLERK,m282,the bourne identity,m,5.539622063200436e-17,3,885,473
u4218,CONKLIN,m282,the bourne identity,m,-0.26410887460554283,3,959,473
u4219,DEPUTY DCM,m282,the bourne identity,m,5.539622063200436e-17,3,1198,473
u4220,GIANCARLO,m282,the bourne identity,m,5.539622063200436e-17,3,1859,473
u4221,MANAGER/PHONE,m282,the bourne identity,m,5.539622063200436e-17,3,2996,473
u4222,MARIE,m282,the bourne identity,f,-0.2797015245177946,2,3034,473
u4223,MORGUE BOSS,m282,the bourne identity,m,5.539622063200436e-17,3,3305,473
u4224,OPERATOR/PHONE,m282,the bourne identity,m,5.539622063200436e-17,3,3727,473
u4225,PROFESSOR,m282,the bourne identity,m,5.539622063200436e-17,3,3968,473
u4226,RAWLINS,m282,the bourne identity,m,5.539622063200436e-17,3,4058,473
u4227,RESEARCH TECH #1,m282,the bourne identity,m,5.539622063200436e-17,3,4110,473
u4228,SECURITY CHIEF,m282,the bourne identity,m,5.539622063200436e-17,3,4387,473
u4229,THE MAN,m282,the bourne identity,m,5.539622063200436e-17,3,4828,473
u4230,WOMAN CLERK,m282,the bourne identity,m,5.539622063200436e-17,3,5244,473
u4231,WOMBOSI,m282,the bourne identity,m,5.539622063200436e-17,3,5246,473
u4232,ZORN,m282,the bourne identity,m,5.539622063200436e-17,3,5348,473
u4233,DOWSER,m283,brazil,m,-0.10818237548302496,3,1342,85
u4234,GENT,m283,brazil,m,5.539622063200436e-17,3,1843,85
u4235,GIRL,m283,brazil,m,5.539622063200436e-17,3,1886,85
u4236,GIRL BUTTLE,m283,brazil,m,5.539622063200436e-17,3,1892,85
u4237,HELPMANN,m283,brazil,m,5.539622063200436e-17,3,2104,85
u4238,INTERVIEWER,m283,brazil,m,5.539622063200436e-17,3,2241,85
u4239,JACK,m283,brazil,m,-0.21733092486878747,3,2273,85
u4240,JILL,m283,brazil,f,-0.1705529751320321,2,2365,85
u4241,KURTZMAN,m283,brazil,m,-0.24851622469329104,3,2637,85
u4242,LIME,m283,brazil,m,5.539622063200436e-17,3,2775,85
u4243,MATTHEWS,m283,brazil,m,5.539622063200436e-17,3,3097,85
u4244,MOTHER,m283,brazil,m,5.539622063200436e-17,3,3315,85
u4245,MRS BUTTLE,m283,brazil,m,5.539622063200436e-17,3,3406,85
u4246,MRS TERRAIN,m283,brazil,m,5.539622063200436e-17,3,3412,85
u4247,PHONE VOICE,m283,brazil,m,5.539622063200436e-17,3,3860,85
u4248,PORTER,m283,brazil,m,5.539622063200436e-17,3,3931,85
u4249,SAM,m283,brazil,m,-0.2952941744300464,3,4284,85
u4250,SPIRO,m283,brazil,m,5.539622063200436e-17,3,4603,85
u4251,SPOOR,m283,brazil,m,-0.23292357478103926,3,4609,85
u4252,TUTTLE,m283,brazil,m,5.539622063200436e-17,3,4976,85
u4253,CAPT. BARNEY,m284,bringing out the dead,m,5.539622063200436e-17,3,682,86
u4254,CARLOS,m284,bringing out the dead,m,5.539622063200436e-17,3,713,86
u4255,COATES,m284,bringing out the dead,m,-0.1861456250442839,3,904,86
u4256,DISPATCHER LOVE,m284,bringing out the dead,m,5.539622063200436e-17,3,1267,86
u4257,DRUMMER,m284,bringing out the dead,m,5.539622063200436e-17,3,1433,86
u4258,FRANK,m284,bringing out the dead,m,-0.2952941744300464,3,1728,86
u4259,HAZMAT,m284,bringing out the dead,m,5.539622063200436e-17,3,2077,86
u4260,KANITA,m284,bringing out the dead,m,5.539622063200436e-17,3,2486,86
u4261,LARRY,m284,bringing out the dead,m,-0.26410887460554283,3,2688,86
u4262,MARCUS,m284,bringing out the dead,m,-0.24851622469329104,3,3025,86
u4263,MARY,m284,bringing out the dead,f,-0.2797015245177946,2,3071,86
u4264,NOEL,m284,bringing out the dead,m,5.539622063200436e-17,3,3633,86
u4265,RADIO DISPATCHER,m284,bringing out the dead,m,5.539622063200436e-17,3,4015,86
u4266,ROSE/MARY,m284,bringing out the dead,m,5.539622063200436e-17,3,4217,86
u4267,WALLS,m284,bringing out the dead,M,5.539622063200436e-17,1,5139,86
u4268,AARON,m285,broadcast news,m,-0.2797015245177946,3,29,87
u4269,BILL,m285,broadcast news,m,5.539622063200436e-17,3,435,87
u4270,BLAIR,m285,broadcast news,m,5.539622063200436e-17,3,462,87
u4271,BOBBIE,m285,broadcast news,m,5.539622063200436e-17,3,486,87
u4272,BUDDY,m285,broadcast news,m,5.539622063200436e-17,3,608,87
u4273,CAMERAMAN,m285,broadcast news,m,5.539622063200436e-17,3,672,87
u4274,ERNIE,m285,broadcast news,m,-0.24851622469329104,3,1569,87
u4275,FATHER,m285,broadcast news,m,5.539622063200436e-17,3,1615,87
u4276,GERALD,m285,broadcast news,m,5.539622063200436e-17,3,1852,87
u4277,J.D.,m285,broadcast news,m,5.539622063200436e-17,3,2268,87
u4278,JANE,m285,broadcast news,f,-0.26410887460554283,2,2297,87
u4279,JENNIFER,m285,broadcast news,m,5.539622063200436e-17,3,2342,87
u4280,PAUL,m285,broadcast news,m,5.539622063200436e-17,3,3799,87
u4281,TOM,m285,broadcast news,m,-0.2952941744300464,3,4902,87
u4282,WIFE,m285,broadcast news,m,5.539622063200436e-17,3,5204,87
u4283,YOUNG WOMAN,m285,broadcast news,m,5.539622063200436e-17,3,5307,87
u4284,ALICE,m286,a bucket of blood,f,-0.1861456250442839,2,106,7
u4285,ART,m286,a bucket of blood,m,5.539622063200436e-17,3,225,7
u4286,CARLA,m286,a bucket of blood,f,-0.2797015245177946,2,708,7
u4287,CUFF,m286,a bucket of blood,m,5.539622063200436e-17,3,1047,7
u4288,LEONARD,m286,a bucket of blood,m,-0.26410887460554283,3,2735,7
u4289,LINK,m286,a bucket of blood,m,5.539622063200436e-17,3,2787,7
u4290,LOU,m286,a bucket of blood,m,-0.15496032521978031,3,2845,7
u4291,MAXWELL,m286,a bucket of blood,m,5.539622063200436e-17,3,3111,7
u4292,MAYOLIA,m286,a bucket of blood,m,5.539622063200436e-17,3,3118,7
u4293,MRS. SWICKER,m286,a bucket of blood,m,5.539622063200436e-17,3,3499,7
u4294,PLUMP MAN,m286,a bucket of blood,m,5.539622063200436e-17,3,3906,7
u4295,WALTER,m286,a bucket of blood,m,-0.2952941744300464,3,5144,7
u4296,AMILYN,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,144,88
u4297,ANDY,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,163,88
u4298,BENNY,m287,buffy the vampire slayer,m,-0.1705529751320321,3,387,88
u4299,BIKER,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,434,88
u4300,BUFFY,m287,buffy the vampire slayer,f,-0.2952941744300464,2,612,88
u4301,BUFFY'S MOM,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,613,88
u4302,CASSANDRA,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,741,88
u4303,GIRL,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,1886,88
u4304,GRUELLER,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,1989,88
u4305,JEFFREY,m287,buffy the vampire slayer,m,-0.15496032521978031,3,2333,88
u4306,JENNIFER,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,2342,88
u4307,KIMBERLY,m287,buffy the vampire slayer,f,-0.20173827495653568,2,2560,88
u4308,LOTHOS,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,2843,88
u4309,MAN,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,2981,88
u4310,MERRICK,m287,buffy the vampire slayer,m,-0.2797015245177946,3,3176,88
u4311,NICOLE,m287,buffy the vampire slayer,f,-0.1861456250442839,2,3609,88
u4312,PIKE,m287,buffy the vampire slayer,m,-0.23292357478103926,3,3873,88
u4313,WALLY,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,5140,88
u4314,ZEPH,m287,buffy the vampire slayer,m,5.539622063200436e-17,3,5330,88
u4315,ANNIE,m288,bull durham,f,-0.2797015245177946,2,184,89
u4316,BOBBY,m288,bull durham,m,5.539622063200436e-17,3,487,89
u4317,CRASH,m288,bull durham,m,-0.2952941744300464,3,1024,89
u4318,EBBY,m288,bull durham,m,5.539622063200436e-17,3,1472,89
u4319,FATHER,m288,bull durham,m,5.539622063200436e-17,3,1615,89
u4320,JACKSON,m288,bull durham,m,5.539622063200436e-17,3,2279,89
u4321,JIMMY,m288,bull durham,m,5.539622063200436e-17,3,2374,89
u4322,JOSE,m288,bull durham,m,5.539622063200436e-17,3,2425,89
u4323,LARRY,m288,bull durham,m,-0.23292357478103926,3,2688,89
u4324,MILLIE,m288,bull durham,m,5.539622063200436e-17,3,3216,89
u4325,NUKE,m288,bull durham,m,-0.26410887460554283,3,3656,89
u4326,NUKE'S FATHER,m288,bull durham,m,5.539622063200436e-17,3,3657,89
u4327,SANDY,m288,bull durham,m,5.539622063200436e-17,3,4302,89
u4328,SKIP,m288,bull durham,m,5.539622063200436e-17,3,4525,89
u4329,TONY,m288,bull durham,m,5.539622063200436e-17,3,4905,89
u4330,UMPIRE,m288,bull durham,m,5.539622063200436e-17,3,5003,89
u4331,ACE,m289,casino,m,-0.2952941744300464,3,41,91
u4332,AL,m289,casino,m,5.539622063200436e-17,3,80,91
u4333,AMY,m289,casino,m,5.539622063200436e-17,3,146,91
u4334,AUSTIN,m289,casino,m,5.539622063200436e-17,3,260,91
u4335,BANKER,m289,casino,m,5.539622063200436e-17,3,299,91
u4336,BORELLI,m289,casino,m,5.539622063200436e-17,3,517,91
u4337,CHARLIE CLARK,m289,casino,m,5.539622063200436e-17,3,778,91
u4338,COP #1,m289,casino,m,5.539622063200436e-17,3,980,91
u4339,COP #2,m289,casino,m,5.539622063200436e-17,3,981,91
u4340,COWBOY,m289,casino,m,5.539622063200436e-17,3,1017,91
u4341,DETECTIVE JOHNSON,m289,casino,m,5.539622063200436e-17,3,1217,91
u4342,DOMINICK,m289,casino,m,5.539622063200436e-17,3,1302,91
u4343,EDDY,m289,casino,m,5.539622063200436e-17,3,1479,91
u4344,FBI AGENT #10,m289,casino,m,5.539622063200436e-17,3,1626,91
u4345,FBI AGENT #2,m289,casino,m,5.539622063200436e-17,3,1627,91
u4346,FEMALE NEWSCASTER,m289,casino,m,5.539622063200436e-17,3,1641,91
u4347,FRANKIE AVALON,m289,casino,m,5.539622063200436e-17,3,1733,91
u4348,GAGGI,m289,casino,m,-0.21733092486878747,3,1777,91
u4349,GINGER,m289,casino,f,-0.2797015245177946,2,1883,91
u4350,GREEN,m289,casino,m,5.539622063200436e-17,3,1960,91
u4351,HIGH ROLLER,m289,casino,m,5.539622063200436e-17,3,2128,91
u4352,HOTEL RECEPTIONIST,m289,casino,m,5.539622063200436e-17,3,2183,91
u4353,JENNIFER,m289,casino,m,5.539622063200436e-17,3,2342,91
u4354,JERRY,m289,casino,m,5.539622063200436e-17,3,2352,91
u4355,JOE,m289,casino,m,5.539622063200436e-17,3,2387,91
u4356,LESTER,m289,casino,m,-0.24851622469329104,3,2745,91
u4357,LITTLE NICKY,m289,casino,m,5.539622063200436e-17,3,2798,91
u4358,MARINO,m289,casino,m,-0.23292357478103926,3,3041,91
u4359,NICKY,m289,casino,m,-0.26410887460554283,3,3606,91
u4360,OSCAR,m289,casino,m,5.539622063200436e-17,3,3737,91
u4361,PISCANO,m289,casino,m,-0.1861456250442839,3,3890,91
u4362,PISCANO'S MOTHER,m289,casino,f,0.06333677355174472,2,3891,91
u4363,PISCANO'S WIFE,m289,casino,m,5.539622063200436e-17,3,3892,91
u4364,SECURITY GUARD #1,m289,casino,m,5.539622063200436e-17,3,4389,91
u4365,SENATOR,m289,casino,m,5.539622063200436e-17,3,4404,91
u4366,SHERBERT,m289,casino,m,-0.20173827495653568,3,4454,91
u4367,SIGNALER,m289,casino,m,5.539622063200436e-17,3,4488,91
u4368,STAGE MANAGER,m289,casino,m,5.539622063200436e-17,3,4620,91
u4369,STONE,m289,casino,m,-0.15496032521978031,3,4669,91
u4370,TONY,m289,casino,m,5.539622063200436e-17,3,4905,91
u4371,TONY DOGS,m289,casino,m,5.539622063200436e-17,3,4907,91
u4372,WARD,m289,casino,m,-0.09258972557077318,3,5150,91
u4373,WEBB,m289,casino,m,5.539622063200436e-17,3,5164,91
u4374,WINNER,m289,casino,m,5.539622063200436e-17,3,5229,91
u4375,ADONIS,m290,catwoman,m,5.539622063200436e-17,3,62,93
u4376,BROCK,m290,catwoman,M,5.539622063200436e-17,1,577,93
u4377,CACTUS,m290,catwoman,m,5.539622063200436e-17,3,658,93
u4378,CAPTAIN GOD,m290,catwoman,m,5.539622063200436e-17,3,691,93
u4379,CATWOMAN,m290,catwoman,m,5.539622063200436e-17,3,757,93
u4380,FEMALE EXEC CAT,m290,catwoman,m,5.539622063200436e-17,3,1640,93
u4381,FRANK,m290,catwoman,m,5.539622063200436e-17,3,1728,93
u4382,HOUSECAT,m290,catwoman,m,5.539622063200436e-17,3,2184,93
u4383,LANE,m290,catwoman,M,5.539622063200436e-17,1,2674,93
u4384,LIBRARY CLERK,m290,catwoman,m,5.539622063200436e-17,3,2763,93
u4385,MOM,m290,catwoman,f,0.2192632726742626,2,3276,93
u4386,SELINA,m290,catwoman,F,5.539622063200436e-17,0,4399,93
u4387,SPOOKY,m290,catwoman,m,5.539622063200436e-17,3,4608,93
u4388,2ND DRIVER,m291,cellular,m,5.539622063200436e-17,3,18,94
u4389,CAITLIN,m291,cellular,m,5.539622063200436e-17,3,663,94
u4390,COP'S VOICE,m291,cellular,m,5.539622063200436e-17,3,984,94
u4391,GRILLO,m291,cellular,m,5.539622063200436e-17,3,1980,94
u4392,KLINGER,m291,cellular,m,5.539622063200436e-17,3,2590,94
u4393,LENORE,m291,cellular,F,5.539622063200436e-17,0,2731,94
u4394,LENORE'S VOICE,m291,cellular,m,5.539622063200436e-17,3,2732,94
u4395,MALE VOICE,m291,cellular,M,5.539622063200436e-17,1,2971,94
u4396,NELSON,m291,cellular,M,5.539622063200436e-17,1,3586,94
u4397,OFFICER GRILLO,m291,cellular,m,5.539622063200436e-17,3,3685,94
u4398,THEO,m291,cellular,M,5.539622063200436e-17,1,4847,94
u4399,TRUCKER,m291,cellular,m,5.539622063200436e-17,3,4961,94
u4400,VOICE,m291,cellular,m,5.539622063200436e-17,3,5111,94
u4401,COL,m292,the crying game,m,-0.15496032521978031,3,916,481
u4402,DAVE,m292,the crying game,m,5.539622063200436e-17,3,1125,481
u4403,DEVEROUX,m292,the crying game,m,5.539622063200436e-17,3,1227,481
u4404,DIL,m292,the crying game,m,-0.1861456250442839,3,1250,481
u4405,FERGUS,m292,the crying game,m,-0.26410887460554283,3,1648,481
u4406,FRANKNUM,m292,the crying game,m,5.539622063200436e-17,3,1736,481
u4407,JODY,m292,the crying game,m,-0.2952941744300464,3,2386,481
u4408,JUDE,m292,the crying game,f,-0.2797015245177946,2,2442,481
u4409,MAGUIRE,m292,the crying game,m,-0.24851622469329104,3,2952,481
u4410,TOMMY,m292,the crying game,m,5.539622063200436e-17,3,4904,481
u4411,ADAM,m293,charade,M,5.539622063200436e-17,1,50,95
u4412,BARTHOLOMEW,m293,charade,m,15.28176308790949,3,323,95
u4413,BARTHOLOMEW'S VOICE,m293,charade,m,5.539622063200436e-17,3,324,95
u4414,CRUIKSHANK,m293,charade,m,5.539622063200436e-17,3,1041,95
u4415,DYLE,m293,charade,M,5.539622063200436e-17,1,1461,95
u4416,FÉLIX,m293,charade,m,5.539622063200436e-17,3,1771,95
u4417,GIDEON,m293,charade,m,5.539622063200436e-17,3,1868,95
u4418,GRANDPIERRE,m293,charade,m,-0.1861456250442839,3,1952,95
